-,60,_
6572,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(5225~7348),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1270,force_strike:44,skill_1:2223,skill_2:0,skill_3:579,team_buff:0,s1_poison:31,bleed:2422
5592,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4348~6278),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1090,force_strike:38,skill_1:1912,skill_2:0,skill_3:491,team_buff:0,s1_poison:0,bleed:2058
-,180,rb
6250,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(5033~7091),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1192,force_strike:15,skill_1:2126,skill_2:0,skill_3:615,team_buff:0,s1_poison:44,bleed:2257
5304,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4260~6038),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1019,force_strike:13,skill_1:1817,skill_2:0,skill_3:524,team_buff:0,s1_poison:0,bleed:1929
-,180,krb
6250,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(5033~7091),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1192,force_strike:15,skill_1:2126,skill_2:0,skill_3:615,team_buff:0,s1_poison:44,bleed:2257
5304,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4260~6038),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1019,force_strike:13,skill_1:1817,skill_2:0,skill_3:524,team_buff:0,s1_poison:0,bleed:1929
-,180,db
5926,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4703~6738),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1270,force_strike:16,skill_1:1972,skill_2:0,skill_3:570,team_buff:0,s1_poison:41,bleed:2054
5069,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4150~5757),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1089,force_strike:14,skill_1:1689,skill_2:0,skill_3:488,team_buff:0,s1_poison:0,bleed:1788
-,180,kdb
5926,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4703~6738),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1270,force_strike:16,skill_1:1972,skill_2:0,skill_3:570,team_buff:0,s1_poison:41,bleed:2054
5069,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4150~5757),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1089,force_strike:14,skill_1:1689,skill_2:0,skill_3:488,team_buff:0,s1_poison:0,bleed:1788
-,180,rdb
6623,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4854~7554),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1270,force_strike:16,skill_1:2264,skill_2:0,skill_3:653,team_buff:0,s1_poison:47,bleed:2371
5655,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4343~6455),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1089,force_strike:14,skill_1:1943,skill_2:0,skill_3:560,team_buff:0,s1_poison:0,bleed:2047
-,180,krdb
6623,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4854~7554),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1270,force_strike:16,skill_1:2264,skill_2:0,skill_3:653,team_buff:0,s1_poison:47,bleed:2371
5655,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4343~6455),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1089,force_strike:14,skill_1:1943,skill_2:0,skill_3:560,team_buff:0,s1_poison:0,bleed:2047
